# Constructed from biom file
SM030818-1	SM030818-24	SM030818-33	SM030818-62	SM030818-66	SM030818-91	SM030818-92	SM030818-93	SM030818-94	SM030818-95	SM030818-96	SM030818-97	SM030818-98	SM030818-99	SM030818-100	SM030818-101	SM030818-102	SM030818-103	SM030818-104	SM030818-105	SM030818-106	SM030818-107	SM030818-108	SM030818-109	SM030818-110	SM030818-111	SM030818-121	SM030818-126	SM030818-128	SM030818-130	SM030818-131	SM030818-132	SM030818-133	SM030818-134	SM030818-135	SM030818-136	SM030818-138	SM030818-139	SM030818-140	SM030818-141	SM030818-142	SM030818-143	SM030818-144	SM030818-145	SM030818-146	SM030818-147	SM030818-148	SM111418-7	SM111418-12	SM111418-44	SM111418-52	SM111418-59	SM111418-94	SM111418-113	SM071219-60	SM071219-66	SM071219-71	SM071219-89	SM071219-92	SM071219-95
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae	1.77999967159e-31	0.0	0.0	0.0	0.0	0.0	2.81999913171e-06	0.0	0.0	0.0	6.94999956178e-05	0.0	0.0	0.0	0.00014438596374	0.000279132974403	0.000213473953142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45999809498e-110	0.0	0.0	0.0	0.0	2.6100012374e-77	3.3104081852e-312	0.0	0.0	0.0	0.000180515957218	5.03999869813e-06	0.0	2.03000082909e-05	0.0	0.0	1.07999997192e-137	2.27999916071e-06	0.0	0.0	7.81999846678e-05	5.76999885581e-06	0.0	0.000178655973678	0.0	1.08999985601e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae	1.49999972325e-112	0.0	0.0	0.0	0.0	0.0	2.59999919944e-06	0.0	0.0	0.0	2.04599987099e-55	0.0	0.0	0.0	0.0	0.0	6.1999986391e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae	0.000129235976156	0.00144508402572	2.32599943967e-05	0.0175086446042	0.0190778069902	0.44648242251	0.122769296199	0.0096700811346	0.038874399753	0.00327402140369	0.118496195529	0.0216910162361	0.00769258710004	0.0	0.0245773928278	0.0039026196422	0.15507977196	0.0471266310842	0.0126215313271	2.15100026111e-05	0.00300653771047	0.00292445619769	0.0906328233194	0.0598842130349	0.0152650845505	0.00243727899021	7.64999933586e-05	0.00195015800293	0.0331796477505	0.000272258007068	0.0002332219993	0.00300309932052	0.00132856460821	0.00165550260841	2.43099935113e-05	0.00010680000801	8.9789995976e-05	9.61000455611e-06	0.000160000035102	5.93500240947e-05	0.0013514737061	0.000683197941648	5.33399873586e-05	0.000118399969418	0.000423943983661	0.000754481308143	0.000565885996831	0.000734966999995	0.00070527898166	0.000863024682312	0.0	0.000108267970864	0.00863059130789	0.000513905898092	0.000132499973447	0.0234438075291	0.0	0.00365104551769	0.000248412093128	0.000853082099892
k__Bacteria;p__Firmicutes;c__Tissierellia;o__NA;f__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.000119265963277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2500002197e-05	0.0	0.0	0.0	0.0	2.78999975778e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.35999830243e-06	0.0	0.0	0.0	9.33000204688e-06	0.0	0.0	0.0	0.0	3.54999908301e-05	0.0	0.0	0.0	0.0	0.000145289996222	0.0	0.0	0.0	0.0	0.0	3.31999933467e-06	0.0	0.0	0.0	5.73000214813e-06	7.79000091217e-06
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Gottschalkiaceae	0.0	0.0	2.13999948447e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2300011474e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.1400004656e-186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae	4.38999919004e-05	0.00138317302462	4.36999894727e-05	6.99999824256e-34	0.0	0.0	0.000903761721726	0.0	0.0	0.0	3.78999976103e-05	1.10000016411e-13	0.0	5.94000022572e-05	7.71999806125e-05	0.000556716948949	3.36999926028e-29	0.0	0.000153416955356	1.94100023562e-05	3.9199996225e-05	7.55000051038e-05	0.0	0.000225810973736	7.41000220892e-05	0.0	0.000121999989408	0.000662406000994	0.0012959329512	4.72000012253e-05	8.30999997507e-05	0.00342378236542	3.43999898556e-05	0.000370782136266	0.00020212494605	0.00010959700822	0.00018229899183	9.54400452482e-05	0.000165127036227	0.000537535218226	0.000571655298673	0.000692255940874	0.000102399975731	0.00111199571276	0.000184692992882	0.000204855083666	0.00219778798769	0.0	0.000578043984968	0.000110324959388	0.0	0.000142649961612	0.0	9.18699817822e-05	3.59999927856e-05	0.000213479968394	0.0	0.000176598976671	0.000147400055325	5.19000060773e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.0	2.9100000518e-05	0.0	8.72999780823e-05	0.00143309001128	0.00225127005299	0.00512699242137	0.00805017411207	0.00521366669864	0.000449196918186	0.0157310730081	0.175645157005	0.000878612125642	0.0	0.00110884372153	0.000281835974155	0.0104154127138	0.0	0.000291560915156	4.42000053654e-06	6.63999936057e-06	0.0	0.000202305031963	0.0	9.65100287696e-05	0.0	0.0	0.0	0.0	0.0002349720061	0.0	0.0	0.0	1.75970064671e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.26000065831e-05	0.0	0.0	5.71999852248e-06	0.0	0.0	0.0	0.0	2.90999992433e-06	8.43999689315e-06	0.0	5.61999848761e-06	0.000229505955002	2.63999947649e-06	2.63999947094e-06	0.00949434859435	0.0	1.30999982695e-05	5.04000188945e-06	5.58300065374e-06
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	0.0	0.0	0.0	0.0	0.0	0.0	2.63999918713e-06	0.000661415009207	0.000172577990025	0.0	7.84000452566e-64	9.77000145761e-102	0.0	0.0	0.0	0.0	5.08999888274e-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04999944833e-05	2.60999948827e-05	2.85999943286e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae	0.0	0.0	2.00999951579e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53999943311e-06	0.0	4.13999888589e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97000087097e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Sedimentisphaerales;f__Sedimentisphaeraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.17999906223e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Isosphaerales;f__Isosphaeraceae	0.0	0.0	3.61999912794e-203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79999966475e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2999996642e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76999964529e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Caedimonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03999888094e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Aurantimonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04000049306e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Bartonellaceae	4.51999916606e-52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97999999406e-91	0.0	0.0	0.0	0.0	0.0	4.31999980639e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Boseaceae	4.06999924908e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.48999940486e-41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Bradyrhizobiaceae	2.76699948949e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.19999958769e-07	0.0	0.0	0.0	2.87000149949e-06	0.0	5.91999859696e-07	1.92999950146e-05	0.0	0.0	2.23999998746e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31199964693e-05	0.0	0.0	7.01999859319e-196	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Devosiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.80000040557e-06	0.0	0.0	0.0	0.0	0.0	7.76000367902e-07	0.0	0.0	0.0	0.0	0.0	2.40999937748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06999974641e-81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.65999913258e-80	3.73999903393e-06	2.72999989478e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.41999881054e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48999986337e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.74999641093e-97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.72000070419e-289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.83000203602e-118	3.71999998505e-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30999994951e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.49999932723e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.72999793099e-07	1.30999966162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvularculales;f__Parvularculaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.96000130755e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05999972619e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	8.58999841514e-51	0.0	0.0	0.0	0.0	0.0	2.11999934724e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1999987676e-07	0.0	0.0	0.0	0.0	0.0	0.0	3.13999884413e-281	0.0	0.0	0.0	2.81999944079e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	2.36999927026e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.12999999061e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80999957103e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.94999922555e-200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Azospirillaceae	1.09999979705e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.91999975283e-131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.41000162072e-06	0.0	0.0	0.0	0.0	0.0	3.61000146557e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08999959023e-219	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	4.1999992251e-32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44999962545e-75	2.94999988631e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.84999904909e-126	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.0	0.0	1.62999960733e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.97999799596e-06	0.0	8.66999809693e-06	0.0	4.7999986032e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.12000043973e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.30000224662e-06	0.0	0.0	2.1969994325e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44000053984e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	1.5099997214e-06	1.51000002688e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.93999891567e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.42999918709e-07	0.0	0.0	0.0	0.0	0.0	5.22000137426e-06	0.0	0.0	2.59999930032e-06	9.47999814132e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	2.45999954613e-06	2.51000004468e-30	0.0	6.86999827521e-05	0.00117504000925	0.000106300002502	0.0	0.0	4.66999973007e-05	1.72999968491e-05	1.80999988587e-142	0.000635807094857	0.00795775513796	0.000183441006971	0.00317465720274	2.00999981568e-06	2.07999954344e-05	0.00253987905841	0.000261720923839	6.08000073907e-06	1.90599981645e-05	0.0	0.000390971061771	0.000414309951812	3.52200104991e-05	0.0118824819523	0.000423199963259	0.00423108600635	7.01999973564e-05	6.37000016537e-05	2.23999999328e-06	5.63100060099e-05	8.41499751846e-05	6.48400238293e-05	2.95699921073e-05	3.97000029775e-05	1.23759994454e-05	6.7800032144e-06	3.77900082906e-05	0.000149490060689	0.000196748102795	4.2009996412e-05	1.0539997502e-05	0.000579392850402	5.36899979308e-05	0.000176370072033	1.71599999039e-05	0.0	0.0	9.27999658394e-07	0.0	2.39999935414e-06	4.12999919033e-05	2.84999943484e-05	0.0	0.0	0.0	8.96999881504e-06	1.8400006898e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	3.86999928598e-06	1.22000002172e-05	0.0	0.0	0.000881920006943	3.91000009204e-05	0.0	0.000276353003847	0.0	0.0	0.0	0.0	0.0	0.0	3.03999923656e-05	0.0	2.71399940427e-05	0.000106643002452	0.0	0.0	0.0	0.0	2.27000035864e-05	0.0	0.0	0.00127955999486	0.0	0.0	0.0	0.0	0.0	8.60000091787e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.15000200739e-06	2.02000082007e-06	0.0	1.09999990605e-05	1.43999965872e-40	2.51699934984e-05	0.0	0.0	0.000120273999326	0.0	7.73999979873e-06	4.00699852498e-06	0.0	4.55999877287e-06	3.36999933927e-05	5.62999888357e-06	1.51999969539e-06	0.0	0.0	0.0	7.24000271421e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__NA	1.00199981513e-05	0.000404436007199	2.70999934716e-05	0.000125495968493	0.0	0.0	5.27999837426e-05	0.0	0.000187468989164	0.000234495957291	0.0	5.62000083846e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000828188758997	0.0	8.07999922189e-06	0.0	0.0	0.0	7.09000211353e-05	0.0	0.0	0.000243099000365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000187390014054	0.0	0.0	1.11000024352e-05	0.0	0.0	0.0	0.0	0.0	6.51999974872e-06	0.0	0.0	0.0	9.78999974543e-05	3.38999875211e-05	0.0	2.33999937029e-05	0.0	7.07999859603e-05	0.0	0.000530441921467	0.0	2.52999966578e-05	6.83000256051e-06	0.000255371029903
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	1.11999979336e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.83000095048e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.69999942775e-06	4.47999893824e-07	2.23999942139e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41999972159e-128	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__NA;f__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.15999981391e-05	2.4805100869e-05	0.0	0.0	0.0	0.0	0.0	9.93067352974e-05	0.0	0.0	0.0	0.0
